Frequency (Hz),Channel 1 (dBV),Phase (deg)
661.4,-115.4374080942742,21.74231541204225
661.6,-111.4139314922255,-69.10872282669985
661.8,-111.3998378339505,-148.6404587643632
662,-116.8112646969008,-125.8087011941609
662.2,-111.9242363191301,153.0858700370681
662.4,-113.746652303794,85.90276659652292
662.6,-116.1289544338024,78.64544854302355
662.8,-115.0987043098787,35.23622105039102
663,-114.3451724437738,-31.02853503089908
663.2,-121.7167848113574,-35.43534669878336
663.4,-118.9324017198549,-95.75723537909715
663.6,-113.845398469822,-102.1218491851575
663.8,-113.8130905296269,-167.1895398205181
664,-112.6778657722194,131.1106688630401
664.2,-119.0616686461639,85.00546832143273
664.4,-116.7155166654966,82.34462183965532
664.6,-110.6007279555278,35.49454355376151
664.8,-113.7323149661127,-19.38635689953627
665,-111.1782816476693,-74.18616349139889
665.2,-112.2150863326513,-106.3002409056912
665.4,-115.6771373790593,-177.4799776310529
665.6,-111.657510922471,162.9100404859494
665.8,-120.5959126475673,142.8458509086545
666,-119.1911971398669,77.53363063549575
666.2,-113.7798817557416,55.38447281793677
666.4,-115.0470816552556,18.94160483858637
666.6,-116.0914514445821,-26.17890644058984
666.8,-113.2889902062186,-61.79301110999831
667,-111.5175521673103,-136.6639176820526
667.2,-116.8387371444618,-152.6951697740624
667.4,-110.5962429008174,156.8228506854989
667.6,-116.4346606023702,97.08713604769916
667.8,-112.4364801259573,69.66520440399003
668,-117.322569205053,51.70640680820249
668.2,-111.8971493630176,-12.04246431557141
668.4,-114.351659547254,-42.79964230859648
668.6,-115.2590427708303,-82.60380581832617
668.8,-111.3941847950795,-142.8013382900226
669,-112.6162147292845,-161.4753688928616
669.2,-110.2840148788183,124.0206580320919
669.4,-120.0570097359728,94.73489175112512
669.6,-114.8268888365416,93.70349679592378
669.8,-107.1968527739798,17.99733680602156
670,-116.4569661845483,-38.64544720193106
670.2,-114.1894854353492,-47.5353023934256
670.4,-109.3962403566353,-101.5924958699162
670.6,-110.2107185613159,168.404669530468
670.8,-116.4139402016972,-145.9466946772331
671,-113.3032670352905,170.1590089111022
671.2,-108.0140825523454,89.73667279176195
671.4,-112.8703931806749,53.29112009418044
671.6,-113.8734263065553,23.81652932234405
671.8,-109.8288295967044,-45.195495180538
672,-110.7781804669172,-54.31623745230886
672.2,-109.0019264741802,-126.5235394098454
672.4,-112.2825809565842,160.4296412028148
672.6,-109.946238427431,-172.6550843398045
672.8,-109.7177430943327,105.9976737358397
673,-109.5675271224758,69.55851277847829
673.2,-109.7046194494228,34.37543320219932
673.4,-108.8461283364522,-29.32141972097136
673.6,-113.527342419599,-84.53976206032873
673.8,-113.9594677588755,-64.60659884234965
674,-109.212627341145,-140.683066326622
674.2,-109.9740185456983,167.5978098117774
674.4,-112.3855499259355,138.6756380115717
674.6,-112.5418603821834,92.64014352390794
674.8,-110.9203344103312,44.90308529444955
675,-110.2401494470373,7.144355359625817
675.2,-111.2454335744334,-42.13401007243753
675.4,-113.2306178841845,-79.28889287617922
675.6,-114.1375887051321,-108.9149097417571
675.8,-110.9425532867061,-153.9156966342874
676,-112.6237744252479,164.736177064123
676.2,-109.6860311527856,134.2818639382018
676.4,-107.8991760757818,65.27134502158641
676.6,-113.7416415053597,1.531852708089804
676.8,-113.9222938685361,-13.61673860246675
677,-113.9158993681494,-49.62225619620855
677.2,-111.516810312481,-94.58334477688169
677.4,-115.0185592036504,-152.3061149590905
677.6,-115.4326062809008,-172.7150384481852
677.8,-110.8885505856155,-174.7332002583941
678,-107.2480929097962,99.44157098141022
678.2,-112.0149709228234,38.03754221940837
678.4,-111.3921930077792,22.15151281499718
678.6,-112.3633657550167,-46.3208277189205
678.8,-112.7611767786752,-40.82167483299835
679,-113.4222336978702,-99.83213998598089
679.2,-109.1614486810882,-150.4387079723031
679.4,-109.8741466662588,155.9948874485682
679.6,-114.7820024073292,119.2133113647614
679.8,-110.0908680635265,73.76004697259607
680,-110.6214545677257,44.41207781242633
680.2,-109.6177716847037,-23.91557000788736
680.4,-111.9552451156769,-81.00543102969051
680.6,-116.1570841489545,-80.87164646709086
680.8,-112.9607227647347,-130.1920761978586
681,-112.4282852534371,-167.5917089042229
681.2,-113.9139126971326,133.888456548951
681.4,-110.3161325567913,114.897875214678
681.6,-108.0425387874864,26.82339544158622
681.8,-119.1141741327947,-1.559780570265363
682,-115.8351884618664,-3.76161576718894
682.2,-112.6103209848001,-77.37404704039004
682.4,-112.6703124040652,-104.2008735991393
682.6,-113.1434422151915,-139.4784426331383
682.8,-112.3405703582687,145.1469380624666
683,-114.1230031901262,122.6780356247183
683.2,-112.0875829600199,99.24672210822717
683.4,-110.459095824048,8.143076195227502
683.6,-114.0792687100169,-16.99232081465534
683.8,-120.0487797648233,-49.51468950651446
684,-113.6896906611588,-82.48170059551535
684.2,-117.983806696892,-157.4697311887815
684.4,-115.9954797499051,-154.4197672924821
684.6,-116.7450257690834,148.8349852634112
684.8,-115.495829988922,113.9658908495286
685,-118.0159314417984,56.90874836813787
685.2,-112.3301938595128,36.74152552635553
685.4,-123.2988624746013,-11.55772883386878
685.6,-112.8915555484905,-57.73587389700521
685.8,-116.8925155210974,-75.61560895753134
686,-116.6997504859423,-158.8840314794857
686.2,-114.3602432113455,-151.2244697743588
686.4,-114.8855914640777,136.1313677376292
686.6,-113.5835599892406,78.7282915526546
686.8,-112.4463226312232,101.1004901122746
687,-108.9577619831917,-21.22312910773265
687.2,-118.8354427957941,-61.04287379052054
687.4,-114.9084178384001,-79.79219609209657
687.6,-126.8255704004054,-175.4874861235188
687.8,-115.6786939798139,-179.9763700751771
688,-120.0596820874079,-125.2013238870145
688.2,-112.2986714486852,131.6894188349814
688.4,-112.6183266069142,41.85617082746705
688.6,-118.0020831540668,-30.61163375681041
688.8,-134.1165073601136,144.0417394639503
689,-117.8344393428518,-30.66892197237732
689.2,-117.7951321999676,-98.60558332370267
689.4,-115.1888943593074,-95.65887943219643
689.6,-114.9484700421779,135.5842501674355
689.8,-114.1357045445685,-175.8127800854689
690,-116.1711624802008,91.09578074745292
690.2,-124.0241402472944,80.82115741877125
690.4,-115.563426653419,43.91735915097986
690.6,-120.6491818918682,-11.97436406322572
690.8,-115.597283136014,-65.18462017244687
691,-121.8502784344917,-68.15758220655161
691.2,-123.8968460507197,-94.49555455397112
691.4,-116.6434107796928,-174.9268525169906
691.6,-119.0819650043877,135.5204805669907
691.8,-119.8511485299816,151.3858430089859
692,-113.1997324781938,78.15709028046156
692.2,-116.7223413634253,-13.80895105355979
692.4,-124.8585584781979,-45.76488222295064
692.6,-121.5289710762627,-46.79130545633534
692.8,-117.3297842929497,-28.23313870166185
693,-116.2498637783206,-116.4008900539588
693.2,-115.2629465074711,160.0072089260432
693.4,-122.0191850739046,156.9045593199661
693.6,-114.5540633532236,111.3905324368295
693.8,-119.9434731678027,18.11006172798194
694,-119.0667806533474,-25.66471472525698
694.2,-114.3173516500349,-28.14316097773078
694.4,-123.244973072389,-120.3220487581798
694.6,-127.4731472440754,126.4254140659951
694.8,-115.1414336079878,-92.58994137763814
695,-113.0601782131417,158.634598539667
695.2,-117.6452643275003,93.18985760781929
695.4,-120.5498950415287,139.607144063311
695.6,-123.8352167687807,54.12883525154506
695.8,-114.7026487390796,-34.11270315530565
696,-116.7928136188828,72.62253983740629
696.2,-113.0416780350696,-87.58458047321385
696.4,-127.0647973599495,47.14302710151869
696.6,-118.7623392083957,179.6243833709084
696.8,-120.6331678318248,-13.27156232626141
697,-111.9656157006443,-157.1225411425228
697.2,-112.7197321600826,90.63191822658517
697.4,-122.062929676801,56.5842634879038
697.6,-120.8876241619168,3.074405816855061
697.8,-114.1749588337854,-18.91559104440314
698,-116.3125642075497,-131.9469231299061
698.2,-123.251480322305,-26.99836586322885
698.4,-118.9399783122891,-153.5314703438914
698.6,-112.5471416624941,-177.5436591487239
698.8,-114.6744900081648,66.46331637176669
699,-117.6940661640906,82.34630519341005
699.2,-116.964029632986,-30.6873861330541
699.4,-124.5315516354802,-174.3829419430103
699.6,-116.9060200326567,-30.61683788551668
699.8,-133.2442240441185,-25.56554884177268
700,-118.8057199557563,-127.038842391292
700.2,-131.0480362001703,177.8785929812151
700.4,-119.2861960950047,172.5223440292348
700.6,-118.7548843729481,74.68853051983542
700.8,-122.1841345388428,94.35186132359384
701,-118.6316618652331,27.62892364433786
701.2,-127.9968049321275,1.786501994495699
701.4,-115.3231231054906,-65.01056436625387
701.6,-117.4183838929351,-92.92599252554906
701.8,-130.4791672564727,-104.2477487326197
702,-113.8151408467255,170.0432694517499
702.2,-123.662577838575,134.2982910322706
702.4,-114.2500228080521,80.02075754300272
702.6,-119.67106301046,-32.33144195429328
702.8,-118.8491305085669,56.66034912367812
703,-119.8882950592119,-84.87111514257919
703.2,-119.6031673921734,-40.94252737740593
703.4,-117.8651283148491,-103.4265836684768
703.6,-120.0997563484422,168.5478145670384
703.8,-118.6554393962407,177.0969267117442
704,-116.708795132013,60.70888754210472
704.2,-120.0900068818474,41.92169774883475
704.4,-120.0492066517105,93.27241186962823
704.6,-118.5177474979495,-69.85985883766404
704.8,-128.7276247776216,-0.8568382150095983
705,-119.9522025820842,-76.88138115960986
705.2,-119.6156437534458,-123.7322909172421
705.4,-119.0348202619083,-156.1077110519367
705.6,-118.2678251102395,26.01498573732584
705.8,-119.0843395245006,121.8879016910919
706,-130.2021082916722,-138.816987181866
706.2,-114.5654742040253,95.59236590410256
706.4,-117.8324978843209,-1.84847305685468
706.6,-115.9842920924637,-60.4071052464778
706.8,-113.948806614373,-109.0879004987503
707,-125.0032076006246,-41.99184270859983
707.2,-114.618906562493,-165.3789507608551
707.4,-128.6633352664263,-34.59507197817535
707.6,-110.3826834512134,102.8759815594393
707.8,-122.8995272438277,99.35690777179215
708,-125.5945264110343,-49.26580534015587
708.2,-120.8570701956429,-71.79698995649935
708.4,-122.7869936780394,-18.33786652138602
708.6,-118.9327429368441,-95.79839354994614
708.8,-122.9175061426347,150.4192784547773
709,-124.8618639696459,-127.5278311072448
709.2,-122.8937254349295,143.5748572753182
709.4,-120.6344996158922,37.24394048013489
709.6,-114.3754821139991,114.2643289746001
709.8,-124.2278757644392,39.66349942932529
710,-110.9339101419405,-11.43474410501416
710.2,-111.656348221784,-119.0192733446193
710.4,-138.9173980457478,-111.533922599024
710.6,-117.4534030265844,-108.6281598372004
710.8,-117.2636238560525,116.955058836187
711,-120.9258214294438,-166.0604165785353
711.2,-113.9284570151084,105.366232627945
711.4,-120.7763826538046,8.039731566074121
711.6,-118.9121248147279,-29.3796261613515
711.8,-125.9617602906755,-12.12405294852961
712,-119.627046369814,-53.46226811215809
712.2,-117.970985844114,-114.5807557865908
712.4,-116.8485222535663,-121.4472324298767
712.6,-112.0358211315196,140.2177711336488
712.8,-121.3968174634948,108.4149594508577
713,-116.7383669687079,37.82344395389835
713.2,-122.3686876329452,7.3298275916577
713.4,-119.8503450496281,9.701057415867005
713.6,-122.4385342766691,-98.54528181190919
713.8,-114.7040799226734,-112.2298881386369
714,-122.2532330183203,-37.15078729329591
714.2,-113.0316700905522,-173.3671364923731
714.4,-116.6399155505152,103.9060810128984
714.6,-127.9748677031633,71.62745186289366
714.8,-115.0481557038995,60.61199704436888
715,-117.4913816697401,-11.56868850753259
715.2,-116.5090349047405,-62.41067080370766
715.4,-129.9663732827239,-29.8230758170473
715.6,-117.7315948169338,-123.244824134009
715.8,-116.9977967796486,-127.8034134124945
716,-115.5701857168246,165.435287504668
716.2,-116.9185670410307,70.61694643829156
716.4,-121.7292308236783,38.52162783576919
716.6,-132.5630602139769,-62.94317553567441
716.8,-123.3866177979279,-45.74807694399428
717,-134.8600355904537,41.38687954865166
717.2,-121.0687613191524,-4.086856294748338
717.4,-116.0050993874459,-129.8301797065401
717.6,-137.5575843847838,171.091397350951
717.8,-117.2070698624589,-155.5634457107203
718,-119.7324647266314,166.3454310367187
718.2,-116.825950115745,54.95826942182274
718.4,-120.8136991380418,60.81172521977513
718.6,-114.6943938724368,13.91858510874745
718.8,-132.0434799641995,-172.8474419215822
719,-116.9310119668792,-79.26524181258605
719.2,-116.9502165188626,-130.6219998290617
719.4,-118.5996752536064,161.9926931444749
719.6,-118.731366475647,129.9197810046867
719.8,-121.0796798884155,-43.93147665972
720,-121.7607926496424,38.87310080399902
720.2,-116.027077429769,73.97872008778972
720.4,-122.6018382910248,-11.14531027993164
720.6,-125.3180451660832,-41.66408014846611
720.8,-117.7238337580782,-63.77469809303712
721,-114.1550710449242,-168.4053213197305
721.2,-133.3933116031713,-127.8931275718602
721.4,-119.963604113004,162.3645761609834
721.6,-117.9784880346368,78.06237011523682
721.8,-120.217889685513,37.03130783965757
722,-120.6193727122241,27.33277786021437
722.2,-116.3460242182283,-27.15052626016035
722.4,-122.3853241569526,-178.1969931246329
722.6,-117.1987475970388,-98.11227855296535
722.8,-115.8801991170929,-132.0583291527763
723,-123.8062202355983,106.4021883260441
723.2,-117.0687102426046,87.69432635130026
723.4,-126.3511215548678,144.7120537321561
723.6,-141.1265591027666,-27.22441691266196
723.8,-116.9485269647326,42.81697960022043
724,-118.6951792347493,5.549049503357613
724.2,-113.8514893296475,-79.35791495263973
724.4,-112.4056344292939,-151.9279305348551
724.6,-126.7226822232737,167.2868935637138
724.8,-119.030979118405,130.3596542776835
725,-118.8417507404716,62.97262713341197
725.2,-120.2965448922401,86.71842578254027
725.4,-121.1060159038565,-7.62202107486238
725.6,-126.0395973765331,-61.95376440846636
725.8,-120.492716634545,-68.85809937566106
726,-121.3814483043959,36.99005469288333
726.2,-114.6463353003287,-111.1588694715883
726.4,-117.155135894188,-144.9084085353617
726.6,-118.1391758584329,154.4591244059452
726.8,-118.0580315839437,89.2281205745228
727,-114.1857095063455,106.0496451679465
727.2,-113.7613564148785,2.207569933444509
727.4,-131.4260926620832,-25.44618192417678
727.6,-116.304731156559,-47.2714445563136
727.8,-116.5776777824259,-101.5892089627377
728,-117.4391301858553,145.2573744959808
728.2,-116.8261959107317,-130.0854179318401
728.4,-117.2599944615155,126.3697850097844
728.6,-123.0475579214386,21.19570772752157
728.8,-116.0463792141603,91.78542294146754
729,-116.5750912600784,49.97702126074059
729.2,-111.8041484261338,-24.3918395132931
729.4,-115.4802205972258,-105.2805562541667
729.6,-114.3033674105405,-131.4701807074898
729.8,-119.3648651729054,105.4654862113268
730,-118.2895391163124,-177.3669299964334
730.2,-118.2297428350157,125.9679730678601
730.4,-117.2790140304221,60.39812190415762
730.6,-116.1167290443237,37.75304526256333
730.8,-117.7430243122526,-34.63629838967954
731,-123.2518657573184,-106.3330264559222
731.2,-120.7152149113718,-9.802571691155165
731.4,-115.0843535687809,-99.28672661385401
731.6,-116.8534828813426,178.6196249865323
731.8,-117.3264066831934,143.7850882686438
732,-118.3737598542586,143.382707243669
732.2,-116.0389138867566,70.56960809769362
732.4,-116.0764292743803,23.59741114486247
732.6,-118.3637732925158,-45.45408162661589
732.8,-118.5591013324821,-18.44673737035182
733,-131.0435996031798,-56.79492182952017
733.2,-113.1977328791354,-123.0870532248032
733.4,-115.4051992430827,168.979440872299
733.6,-116.1369975302237,110.1089816679725
733.8,-115.2980119567444,58.81621542729921
734,-124.2445043177271,-102.8159144846002
734.2,-118.008975213526,51.06871405846725
734.4,-112.9601154811321,-26.36509418595726
734.6,-115.3986546753375,-116.0132587119038
734.8,-122.0398889599669,132.9221313983532
735,-118.6946196815653,-128.6458676308075
735.2,-119.6412261981117,146.756574712558
735.4,-124.3843856128232,-165.7232530013868
735.6,-116.1496878038576,85.45019335585256
735.8,-114.0969540201096,38.73520627349696
736,-112.3432049324921,-80.77615429010245
736.2,-117.543188913451,114.8420259810721
736.4,-115.9613559148024,-18.63338405920386
736.6,-116.5824144267453,-91.42101411203113
736.8,-111.3201454823746,-173.1243419674048
737,-119.5790064621076,168.8066814385343
737.2,-115.5806710128664,133.0392987951525
737.4,-114.7051960446538,46.28031251027797
737.6,-118.2149519751158,57.10526604972958
737.8,-122.6758075242817,30.38520205265629
738,-111.6511849220685,-16.19132153604494
738.2,-117.3779798947687,-78.60133104913113
738.4,-111.5822514432171,-124.7163150551033
738.6,-113.8993244699301,162.3596937796648
738.8,-115.7778392149567,162.3349349197763
739,-114.7447847863828,76.93435772841367
739.2,-117.1188715556065,69.66210280607226
739.4,-110.3214135701108,2.156839580356023
739.6,-118.4237412357591,-49.16468524807129
739.8,-118.896714674675,-78.86711915058426
740,-113.2192650537756,-108.8746341397512
740.2,-113.2285962060879,-167.1281608977074
740.4,-116.6347761511256,115.1170855415163
740.6,-113.6466732658717,115.4590794561238
740.8,-128.3674641204921,32.65688105401258
741,-118.5750113276286,-34.1336750459276
741.2,-114.6454942128931,37.15714034414632
741.4,-114.2675329255182,-25.989950540993
741.6,-114.0269454933446,-87.92070491866437
741.8,-111.7209720134149,-125.9863493554562
742,-115.1447156505925,126.8895597666654
742.2,-115.1573527249623,171.9599116786805
742.4,-114.4092572641291,149.6366376274843
742.6,-110.0535385332759,49.52560180420257
742.8,-116.6988948171564,-25.27968308834128
743,-115.489066242202,10.71164956520487
743.2,-113.6356050891879,-69.94293568935157
743.4,-114.6644457655739,-100.4909380492199
743.6,-114.129160530848,-177.2958011212401
743.8,-119.0238007198463,-172.4746921438902
744,-115.8700735035964,109.7840589930582
744.2,-113.4759120343725,103.0013534092979
744.4,-113.9122401673994,13.06147425606743
744.6,-116.4180646194561,-22.25725325526697
744.8,-114.4577824941456,-51.21819873708601
745,-122.4065845434256,-87.43528964582787
745.2,-114.3405619158155,-102.6137179902272
745.4,-116.1469563995096,-156.0750771673708
745.6,-110.6464715124187,150.1029854885732
745.8,-116.0106235884038,75.61656491661823
746,-114.5216909544502,79.27959037946593
746.2,-114.7184709549091,14.04736906315042
746.4,-112.5680016038615,-12.31312599145092
746.6,-114.3885217410003,-92.96697862464072
746.8,-116.0357877631089,-110.7463668430484
747,-116.1349043975336,-171.873322815515
747.2,-122.8016340946137,-77.51361089760061
747.4,-110.109234276679,153.0752071503701
747.6,-117.2514434434179,61.58018213026408
747.8,-114.5946462682312,58.21362205678572
748,-115.2068891759047,33.60804626302833
748.2,-112.5297450489168,-29.63962916915391
748.4,-113.7098150114877,-77.75885885271968
748.6,-112.3988400500759,-131.6334508066492
748.8,-114.8557472898428,168.7022679753752
749,-121.0122705812411,82.34080453081393
749.2,-117.2502698684771,171.3582252676526
749.4,-111.4891385547313,91.43554717660201
749.6,-117.4603900841844,12.61520417120627
749.8,-117.4444297411309,31.80255718533851
750,-112.6359936657243,-94.75822802664287
750.2,-117.6436015802313,-12.67605365942477
750.4,-122.0608275299665,-88.93729728183963
750.6,-113.1962585533302,-138.5574534892293
750.8,-112.9740835019061,169.2195973377987
751,-111.2858566479704,100.4930666143646
751.2,-113.5405064086117,36.32804309369136
751.4,-116.5034796939286,41.59180417257731
751.6,-115.5186842680463,-40.49116979638505
751.8,-116.696693837482,-69.50072968829339
752,-117.3477185794119,-91.66822242004534
752.2,-112.6903169005008,-139.5320742738848
752.4,-111.4436914497547,140.8740995282488
752.6,-121.5289674429227,8.817820547000183
752.8,-114.1959444434806,116.4313083383002
753,-116.6617945774589,75.78585261284185
753.2,-113.0761138225244,-4.559283069941159
753.4,-121.4881804374538,-116.4713118092734
753.6,-110.5670974101139,-65.30845005648958
753.8,-121.2071214860863,123.9342099680883
754,-116.0806163413623,-110.535076527157
754.2,-113.6811328890417,161.7414955739656
754.4,-117.6353111689296,127.7294484005231
754.6,-112.7194852449493,55.36654015744248
754.8,-121.3754394030957,29.43890353719174
755,-120.1913917188175,21.17281393633119
755.2,-117.2485188696232,-50.80356069906955
755.4,-113.8741419803293,-97.3618514560354
755.6,-114.3096053458968,-132.6864655294632
755.8,-114.6847509533784,153.3004034664084
756,-119.7751251183355,145.0353783829786
756.2,-113.9925448011137,63.55933988320127
756.4,-120.4228326079937,115.069806403338
756.6,-110.4388661904134,26.93511353008383
756.8,-116.3354333707186,-75.51752463092262
757,-114.7803682825865,-43.81223010430245
757.2,-116.2336873234887,-113.7716984000385
757.4,-116.5113947062793,-142.2860624013132
757.6,-112.0057169316829,176.6082588566967
757.8,-114.0807532775624,102.3832226347198
758,-114.5563281504361,76.39403068072798
758.2,-120.6155121150585,21.41127472776537
758.4,-116.8559832725294,6.102063450665431
758.6,-122.9035057163997,-22.48945288565852
758.8,-115.2910812557874,-61.3007072349222
759,-111.8471637412644,-111.6779029793859
759.2,-116.20780666607,155.0963216914466
759.4,-115.9176559086967,159.4750951059018
759.6,-112.9855191242605,103.4647545464445
759.8,-116.225470791666,59.16200779110747
760,-114.2991932028737,-6.510651478085505
760.2,-116.3266331734493,2.961032298460297
760.4,-112.4712023010277,-59.7331837802593
760.6,-115.6101469586141,-132.4786381012199
760.8,-116.5514247926037,-137.3226085151966
761,-111.6251534727628,146.434239783979
761.2,-117.2715797525592,140.2592934871663
761.4,-122.2408061762828,45.64736523536675
761.6,-112.941331064,63.25816124924032
761.8,-114.0167729776203,-7.151211195849023
762,-114.4464959603281,-66.91148828010637
762.2,-127.1396567247135,-57.42522277842575
762.4,-114.881329907075,-78.23455608830488
762.6,-112.7166638297345,-171.6940038123056
762.8,-113.9499426043891,161.3700448129099
763,-112.3409193046248,77.31347258854574
763.2,-128.4912591598412,92.60810202741621
763.4,-116.2817754106355,7.295960582004804
763.6,-125.7844188976716,-23.51648872268164
763.8,-113.7564671186501,-4.222469930038844
764,-115.0974336130851,-100.2729439441473
764.2,-114.5193675309616,-138.0786752899169
764.4,-121.1265178511752,-175.3784359082384
764.6,-112.7734473077595,152.746712247445
764.8,-126.3089907992187,48.69602775264224
765,-113.6623306274018,87.96703759869129
765.2,-112.0213204916923,22.53390978142593
765.4,-114.9975182229661,-32.19989867063369
765.6,-116.8193732930496,-63.97599779007215
765.8,-111.8040021723731,-114.8971143252422
766,-112.1338427068153,-163.8608596606976
766.2,-114.9365556960216,126.1265452655643
766.4,-115.6627944412733,94.48605335518509
766.6,-120.2810853449124,76.55434507647702
766.8,-118.0086617263474,20.48981966548436
767,-117.6684476511332,11.24497168579911
767.2,-116.0262391812163,-65.1301937828627
767.4,-120.7246522941999,-84.37503108632951
767.6,-120.2027696520226,-133.6549780614594
767.8,-120.4544689194072,-170.8319588086631
768,-117.830030820757,-169.8075968150524
768.2,-113.5368461860357,121.4743413046461
768.4,-116.2694124372628,46.20605466052479
768.6,-119.3099476983256,37.75951312995936
768.8,-116.0878061163664,-43.2349032362569
769,-122.1387200267985,1.616196206956191
769.2,-113.2317878375349,-71.06320034572606
769.4,-115.1728143575824,-157.8386585840461
769.6,-113.9681140489899,170.3327184761018
769.8,-122.3178706049585,-179.6535364793371
770,-119.779522220958,88.64874336878147
770.2,-110.94238043018,65.53854142612111
770.4,-120.086453369767,-25.36917731340642
770.6,-112.8399169309431,-42.05314768265737
770.8,-114.4541357932806,-104.6342445210944
771,-118.0790431542829,163.4577960619451
771.2,-115.678362681316,-128.0815150598916
771.4,-115.9398981145662,128.1780906923376
771.6,-120.1882869399278,167.4771025214952
771.8,-112.2093550825926,81.85145194858575
772,-113.591678303989,19.43057117272681
772.2,-119.3209438154136,-17.32529512325939
772.4,-113.8094592875052,-71.36917639765653
772.6,-118.672936864407,-93.21987914332186
772.8,-114.9831007970048,-165.7653076707123
773,-126.2123517149346,-164.1490588217106
773.2,-116.0880558143891,107.8319378770338
773.4,-134.6235110195416,95.25380829324151
773.6,-118.6567986573738,50.12515230704796
773.8,-115.7082816991665,5.283912543261776
774,-126.3247435426209,-93.83631421157742
774.2,-115.9488609325408,-123.6863525047777
774.4,-121.4762500247346,-160.8852138302472
774.6,-116.0660918376614,-35.40819612793274
774.8,-116.310693369441,-159.4471361700495
775,-113.6589813001815,113.3139615759113
775.2,-119.8753038490339,116.1819060943077
775.4,-110.9999554709666,41.20515861225945
775.6,-111.571968146221,-35.42481270047173
775.8,-113.644402925837,-123.4712889565684
776,-118.6280730135888,-112.0215744937702
776.2,-119.5423377106875,162.5458935422868
776.4,-125.887944516195,-104.5110034186781
776.6,-116.4087162802829,-179.7227313451975
776.8,-114.6452113939832,97.00979581269246
777,-116.6803434488743,58.43474921778826
777.2,-116.7363018214855,-11.35292328957297
777.4,-123.3574068963777,-38.24671086512495
777.6,-117.0896799291004,-78.93757494758408
777.8,-124.3369682506782,-116.3753423336448
778,-116.3661395382018,-169.9222966831766
778.2,-124.2736248816989,84.1437164616717
778.4,-126.7993235408348,115.9516077010394
778.6,-120.4920112568327,137.4752609609858
778.8,-122.221896385203,87.69975640522001
779,-112.4259588084347,-8.753747501588434
779.2,-119.1568374100811,-89.87268753068767
779.4,-121.8319726618463,172.7130608802398
779.6,-124.3599995369521,-82.07567753533209
779.8,-122.6545994285557,148.7896303467832
780,-124.0932991843525,-176.5871658681401
780.2,-125.7638467528003,151.2541695724732
780.4,-118.2033714147672,66.63161192942748
780.6,-114.9497137524286,-0.6339986106930992
780.8,-120.7581234157224,1.686492535876663
781,-119.8005640020233,-140.2677236764825
781.2,-123.3605975685661,-68.68458394068367
781.4,-120.3543715870853,-80.34023579631845
781.6,-118.3764730286369,176.0931974952243
781.8,-117.4502152541936,90.27605743203857
782,-122.8668519578769,-135.1527048345099
782.2,-124.7859217616264,132.8817362139756
782.4,-118.2036042635008,19.41623046718468
782.6,-121.9601185870727,4.440359599081864
782.8,-119.5037108074627,-41.68926794812873
783,-114.5567591803421,-109.3831349665348
783.2,-131.7601900312307,83.09489289953449
783.4,-116.2102997846503,155.0448121335567
783.6,-128.6481908577411,-169.7639306215017
783.8,-116.7277503744846,69.74469029923823
784,-121.6223576747068,-60.19795700524345
784.2,-129.4631839148624,90.9781007140131
784.4,-129.765746343258,59.50365186320936
784.6,-121.866127834026,-34.11658017868616
784.8,-119.5081919505355,-92.70817965004656
785,-118.2256821655122,174.806424345293
785.2,-125.5453277503509,147.7629477813491
785.4,-120.7976057968453,97.50729675761497
785.6,-119.430685679968,-28.35500419422249
785.8,-124.4949218590331,141.3850354255409
786,-117.8387735896341,-30.36410203315267
786.2,-122.7848216514432,54.665328175615
786.4,-117.8094524712788,-104.2193119285398
786.6,-130.5765282226157,169.8323692440286
786.8,-125.4112423912842,111.6071884461175
787,-119.3991587739308,-161.6468580986117
787.2,-122.6079748989202,135.9094862566817
787.4,-119.4937763206924,-6.007507520215182
787.6,-122.2248404783068,137.3111444722043
787.8,-122.3718905105314,1.884978585507768
788,-125.9571559348619,-95.46051844835308
788.2,-117.4538741711279,-10.14886023058993
788.4,-116.5765275837949,-141.505378480553
788.6,-120.1848339513391,115.9392003752937
788.8,-115.5770589283128,-153.5456861613679
789,-115.6530954636789,41.80266720564428
789.2,-121.8345143567571,-18.28993006768924
789.4,-121.5651467308096,154.8518658183262
789.6,-119.1407235195303,15.39690480901187
789.8,-124.751632443949,-55.72716303587101
790,-129.1442894114042,-86.96817167624938
790.2,-116.1432897316993,-171.3592076165093
790.4,-118.6584884045101,19.84831406015477
790.6,-133.7890214751684,-79.56020767176899
790.8,-120.10518688609,-166.0536121429752
791,-116.6039848054615,94.44760693841755
791.2,-116.1633279967499,4.103929127621628
791.4,-113.9666169681865,-91.62052669830911
791.6,-121.2988715462954,94.61051917596224
791.8,-116.6351648844726,-53.85532631840226
792,-121.5275507315842,-168.321690214267
792.2,-119.1111056118834,99.40367081470956
792.4,-128.5832728704805,-158.654469343953
792.6,-117.4941666176312,109.2967215939853
792.8,-120.1060623446179,-45.11663385800893
793,-118.4127272497813,38.88925162826897
793.2,-114.3847539100501,-129.210644228323
793.4,-121.9274262312776,12.71353426286063
793.6,-122.1865652273004,36.71812228831636
793.8,-118.4462453101211,-118.2110417340364
794,-115.9301088609097,156.3947950462495
794.2,-119.5921438742654,12.44364529149757
794.4,-122.7314412351721,31.98041207584321
